Location,Address,Period,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Cloud Cover,Relative Humidity,,Disease
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2003,32.1,20.1,27.3,35,59.64,25.9,77,73.44,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2003,34.1,21.7,26.8,38.4,97.94,22.3,77.4,73.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2003,32.1,21.7,27.1,35,22.86,24.1,76,72.18,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2003,32.1,20.9,27.1,35,51.3,22.3,76,70.29,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2003,33.1,19.7,27.3,36.2,8.2,18.4,55.4,69.47,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2003,32.1,21.6,24.9,36.9,50.6,14.8,83.3,82.17,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2003,37.1,20.4,29.1,40.8,20.4,24.9,48.5,62.44,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2003,35.1,22.3,28.9,39.6,68.3,18.4,58.7,63.85,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2003,38.1,22.3,30,39.9,0,18.4,22.1,52.13,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2003,38.1,20.1,28.5,39.4,0,18.4,17.5,55.49,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2003,37.1,19.7,29.2,42.2,2.1,14.8,30.4,52.32,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2003,38.1,15.4,29.4,39.9,0,14.8,27.6,54.12,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2003,37.1,20.2,28.6,38.1,0,18.4,8,51.18,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2003,36.1,17.3,26.7,39,0,18.4,16.3,61,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2003,34.1,11.7,24.8,34.2,0,14.8,7.7,67.02,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2003,34.1,13.9,25.1,34.7,0,14.8,13.2,62.36,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2003,33.1,15.2,23.4,32.5,0,20.5,5.2,66.68,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2003,32.1,10.4,21.3,31.1,0,18.4,10.3,69.32,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2003,30.1,12.1,21,29.5,0,16.6,9.2,64.77,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2003,32.1,15.7,22.5,32,0,14.8,4.4,64.44,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2004,30.1,11.8,19.7,28.6,0,14.8,14.6,70.58,,FALSE
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2004,31.1,12.6,21.6,30.4,0,18.4,8.5,60.28,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2004,34.1,11.1,21.7,32.3,0,18.4,5,60.63,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2004,30.4,11.6,20.4,28.9,0,25.9,20.2,61.2,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2004,30.9,12.7,21.3,30.1,0,25.9,13.7,67.38,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2004,33.1,12.9,22.1,32.5,0,22.3,2.9,55.72,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2004,33.1,14.1,22.5,31.5,0,22.3,1.5,63.7,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2004,37.1,14.4,24.1,35.9,0,22.3,4.6,64.44,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2004,37.1,15.7,26,35.9,0,24.1,6.3,56.69,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2004,40.1,19.6,28.4,38.4,0,22.3,28.3,47.71,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2004,41.1,18.4,28.5,38.7,0,22.3,2.4,47.92,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2004,41.1,20.4,29.4,41.9,0,25.9,6.4,53.61,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2004,37.2,20.2,27.3,38,0,22.3,4.3,63.21,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2004,35,21.7,27.2,37.1,0,22.3,39.8,67.93,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2004,35.6,21.2,27.9,38.2,0,22.3,16.8,66.6,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2004,35.2,22.5,28.6,39.4,0,20.5,14,59.34,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2004,38.4,23.5,29.3,37,0,22.3,17.9,58.3,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2004,40.2,24.3,29.3,37.8,0,24.1,16.1,61.09,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2004,38.1,24.4,30.9,43.3,19.65,27.7,54.7,57.41,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2004,34.1,25.1,28.6,38.4,20.7,25.9,52.5,66.12,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2004,33.1,24.1,29.4,37.1,33,25.9,56.9,64.7,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2004,35.4,24.1,29.9,37.4,1.3,27.7,35,59.85,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2004,35.3,23,29.9,38.2,96.7,25.9,62.1,63.36,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2004,35.1,24.1,28.3,37.8,14.7,29.5,78.6,65.96,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2004,30.1,22.7,26.9,35.8,257.43,27.7,91.7,77.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2004,32.1,23.4,28.7,36.9,11.4,31.3,76.3,67.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2004,33.1,23,28.3,38.2,133.75,25.9,73.1,70.23,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2004,31.1,23,27.6,35.6,60.8,25.9,70.9,72.13,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2004,32.1,22.1,27.3,35.9,65,24.1,72.6,71.07,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2004,32.1,23,28.1,40.8,133.57,27.7,86.9,73.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2004,31.1,21.7,25.4,37.6,406.61,25.9,94.3,85.53,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2004,31.1,22.1,26.5,35.6,446.82,33.5,94,81.52,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2004,31.1,22.1,27.2,33.8,197.85,33.5,92.3,71.11,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2004,31.1,22.4,26.6,34.7,124.73,27.7,84.1,71.07,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2004,32.1,22.1,27.6,35,29.12,27.7,76.9,62.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2004,32.1,19.4,27.9,35,8.03,24.1,63.7,66.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2004,32.1,21.1,27.1,37.9,66.68,25.9,81.9,79.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2004,32.1,22.4,28,38,66.7,24.1,64.2,73.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2004,34.1,22.2,28,40.7,134.16,22.3,76.7,77.11,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Sep) 2004,33.1,21.7,28.1,40.7,60.8,18.4,67,75.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2004,31.1,21.8,26.7,33.8,11,22.3,64.7,77.32,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2004,34.1,19,26.2,36.2,0,18.4,16.3,65.47,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2004,36.1,19.1,26.7,37.5,0,55.4,9.4,50.71,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2004,37.1,17.2,27.4,37,0,18.4,42.1,56.39,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2004,35.1,18.3,27,36.6,0.95,16.6,37.8,59.53,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2004,36.1,19.2,28.3,39.9,11.4,18.4,36.8,65.12,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2004,37.1,17.9,26.6,36.6,0,18.4,11,58.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2004,36.1,15.7,26.3,35.9,0,18.4,0.2,54.62,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2004,33.1,11.7,26.6,32.5,0,16.6,19.1,49.91,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2004,35.1,14.4,26.5,33.4,0,18.4,7.4,49.88,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2004,34.1,13.2,25.9,33.1,0,18.4,9.8,50.22,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2004,31.1,10.4,23.5,31,0,18.4,14.9,66.38,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2004,31.1,13.2,24.8,31,0,18.4,27.9,66.28,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2005,27.1,17.1,22.7,27.1,0,22.3,44.2,59,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2005,34.1,13.2,25.3,34.7,0,16.6,3.3,58.69,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2005,31.1,10.4,24.4,30.9,0,18.4,19,57.99,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2005,32.1,10.4,23.2,31.1,0,25.9,3.6,46.2,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2005,30.5,13.4,23.5,29.4,6,18.4,34.7,55.32,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2005,33.1,15.1,25.8,33.1,4.1,27.7,12.7,51.51,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2005,36.1,14.7,27.6,37.4,0,22.3,6.5,51.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2005,35.1,16.1,25.9,34.8,0,24.1,17.9,43.26,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2005,37.7,14.9,26.1,38,0,24.1,5,50.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2005,34.9,17.1,26.2,35.2,0,25.9,21,67.02,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2005,35.1,16.4,25.7,33,0.6,33.5,21.6,60.06,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2005,37.1,19.4,28.7,38,0,29.5,2.1,49,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2005,35.9,20.1,27.7,38.2,0,31.3,7.8,58.43,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2005,39.1,21.7,28.6,40.8,0,33.5,8.4,62.46,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2005,37.1,21.2,29.6,44,0,29.5,21.3,59.03,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2005,34.9,22.1,28.7,36.7,21.3,27.7,27.1,52.73,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2005,35.7,23.3,29.4,39.5,16,29.5,41.4,59.77,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2005,33.9,22.6,28.5,34.3,0,27.7,22.5,56.6,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2005,33.6,23.7,28.6,35.9,9.3,31.3,37.9,53.52,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2005,34.3,20.1,28.9,33.7,0,27.7,21.1,52.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2005,35.5,24.1,29.9,39.3,0,27.7,33.2,60.12,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2005,35.4,25.4,30.9,37.4,16,29.5,36.4,50.92,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2005,34.6,25.9,30.7,36.6,6.4,27.7,50.9,51.94,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2005,34.7,27.3,31.5,39.5,5,22.3,45.4,52.94,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2005,34.5,23.9,30.7,39.5,119.92,29.5,59.7,62.15,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2005,36.4,22.9,26.8,40.1,419.2,27.7,93.1,73.89,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2005,31.1,22.9,27,36.7,301.47,27.7,97.2,79.02,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2005,31.1,25.8,28.1,35.6,46.25,25.9,88.5,72.2,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2005,31.7,23.4,28.5,39.3,51,29.5,83.5,74.67,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2005,31.1,23,27.6,37.9,195.72,22.3,87.6,75.15,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2005,30.1,22.6,26.7,35.2,413.65,25.9,94.7,78.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2005,30.1,22.1,26.5,34.3,288.98,29.5,96.8,79.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2005,30.1,22.7,26.9,34.3,18.6,27.7,89.6,76.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2005,30.1,22.2,26.5,34.3,70.72,27.7,88.3,78.36,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2005,31.1,23.5,27.1,34.7,19.27,22.3,68.4,74.18,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2005,31.9,22.9,27.4,35.6,132.57,24.1,71.2,75.25,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2005,32.1,22.4,26.7,38,281.2,22.3,92.2,82.38,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2005,30.1,23,26.8,34.3,111.13,25.9,90.1,75.99,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2005,30.1,22.7,26.2,33.7,284.81,27.7,90.7,80.45,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2005,30.1,22.4,26.5,33.4,80.61,18.4,64.8,75.45,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2005,35.1,23.9,27.8,39.5,24.1,22.3,44.6,72.6,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2005,35.1,22.6,28.8,37.9,48.1,18.4,47.9,61.03,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2005,33.1,19.2,27.6,38.2,0,18.4,47.4,69.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2005,33.1,14.9,26.7,39.3,14.5,14.8,36.6,62.75,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2005,33.1,13.9,26.2,34.3,0,18.4,13.4,59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2005,34.1,10.1,25.8,33.1,0,18.4,12.4,48.9,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2005,34.1,11.9,25.5,34.6,0,16.6,6.1,52.31,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2005,35.1,13.4,25.7,33.3,0,16.6,22,52.49,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2005,32.1,17.7,25.9,32.5,0,16.6,55.8,53.99,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2005,33.1,18,26.1,34.7,0,18.4,7.7,54.8,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2005,32.1,10.6,24.7,32,0,18.4,12.3,49.4,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2005,31.1,10.1,22.4,30.1,0,18.4,1,56.03,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 53 (Dec) 2005,32.1,11.4,23.6,31.7,0,13,0.2,61.36,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2006,30.1,16.6,22.8,29,0,14.8,9.5,64.64,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2006,32.1,11.4,23.6,31.1,0,20.5,17.7,58.76,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2006,34.1,12.1,25.4,33.7,0,14.8,9,55.77,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2006,34.1,16.2,25.1,34.6,0,22.3,0.1,60.07,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2006,32.1,9.7,23,30.3,0,22.3,0.3,44.76,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2006,35.1,10.4,25.9,34.6,0,18.4,0.7,46.94,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2006,34.1,12.9,25.9,32.8,0,18.4,1.3,44.31,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2006,35.1,16.4,26.2,34.4,0,18.4,12.4,52.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2006,38.1,19.4,28,37.3,0,25.9,7.4,48.77,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2006,33.7,19.2,27.1,33.1,0,20.5,9.1,51.13,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2006,31.3,17.4,24.7,32.6,14,22.3,35.7,70.71,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2006,34.7,20.2,26.6,37.1,0,22.3,17.9,68.71,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2006,36.1,22.5,28.6,38.4,0,25.9,4,58.91,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2006,37.1,21,28.6,40.8,0,25.9,8.5,56.05,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2006,34,21.6,28.1,35.9,0,25.9,7.3,62.04,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2006,34.2,23.3,28,34.7,0,18.4,19.1,63.56,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2006,34.2,24.2,28.6,35.5,0,31.3,19.2,61.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2006,33,23.3,28.1,33.9,0,22.3,31.1,65.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2006,36.1,25.2,29,35.7,0,22.3,36.3,65.95,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2006,39.2,25.1,29.4,38.6,0,20.5,37,61.84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2006,33.9,26.4,29.6,38.2,0,24.1,43.2,62.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2006,32.8,24.7,29.9,36.9,0.5,35.3,52.8,64.78,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2006,33.1,23.1,27.4,37.1,309.16,22.3,87.8,75.39,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2006,31.7,25,28.8,35.6,1.2,21,49.9,67.92,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2006,32.8,23.7,29.1,36.9,45.1,25.9,53.3,68.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2006,32.7,22.2,28.2,38,73.09,20.5,84,72.84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2006,32.1,23,26.9,37.9,419.41,31.3,95.2,82.84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2006,30.1,22.2,26.4,35.2,581.37,31.3,93.6,81.3,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2006,30.1,23.7,27.6,35.2,25.2,27.7,87.7,76.38,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2006,30.1,22.2,26.6,33.7,121.94,33.5,92.2,80.32,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2006,30.1,22.4,26.6,34.3,194.24,37.1,93.3,79.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2006,29.1,22.1,26.1,32.9,329.16,35.3,93.8,80.86,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2006,28.1,22.1,25.8,32.1,390.44,31.3,95.9,84.64,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2006,29.1,22.2,25.9,32.9,162.27,27.7,92.2,83.75,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2006,29.1,22.9,26.3,32.9,43.98,22.3,83.9,79.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2006,29.1,21.7,26.4,32.9,65.66,22.3,83.9,78.19,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2006,32.1,23.7,27.2,36.7,91.27,18.4,71.8,76.56,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2006,31.1,22.6,26.9,35.2,156.83,24.1,85.5,80.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2006,31.1,21.7,26.7,35.2,14.52,27.7,78.4,79.7,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2006,31.1,21.1,27,35.6,85.95,25.9,77.6,78.57,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2006,31.1,22.4,27.5,36.7,181.7,18.4,73.1,78.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2006,35.1,23.8,28.7,39.4,4,18.4,41.9,70.76,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2006,35.1,21.4,29.5,38.7,0,16.6,17.3,59.32,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2006,35.1,22.4,29,36.2,3.1,22.3,25.2,51.25,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2006,34.1,21.2,28.3,36.6,14,20.5,31.4,60.53,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2006,33.1,20.7,27.4,34.7,13.2,22.3,19.9,54.38,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2006,34.1,16.6,27.6,34.7,0,14.8,15.9,52.08,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2006,33.1,21.8,27.6,34.3,17,16.6,44.5,58.77,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2006,33.1,18.7,26.9,33,2,18.4,28.8,56.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2006,33.1,16.2,25.9,32.3,0,14.8,12.3,59.26,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2006,34.1,14.2,26.2,33.7,0,16.6,10.4,51.66,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2006,33.1,14.1,25.3,31.4,0,20.5,28.2,51.96,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2006,33.1,15.2,25.3,32,0,24.1,4.8,57.57,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2007,32.1,14.9,23.7,32,0,22.3,3.6,55.25,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2007,32.1,14.7,24.5,33,0,20.5,10.5,63.18,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2007,32.1,13.1,24.4,33.6,0,22.3,12.2,58,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2007,34.1,12.7,25.9,34.7,0,22.3,24.2,57.66,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2007,35.1,13.9,26.9,35.8,0,20.5,29.4,51.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2007,30.1,16.2,24.6,32,0,16.6,16.3,71.36,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2007,31.1,15.1,24.4,31.5,0.3,20.5,23.8,67.27,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2007,35.1,15.9,27.4,34.2,0,24.1,21.4,52.86,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2007,35.1,18.1,26,33.8,0,18.4,13.6,60.38,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2007,36.1,16.7,27.4,34.7,0,25.9,1.4,48.44,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2007,37.4,20.6,28.1,35.8,0,25.9,12.2,53.07,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2007,35.1,19.4,28,37,0,29.5,17,57.61,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2007,38.1,20.4,29.1,38.1,0,24.1,12.1,57.67,,Stem Rot
